month,day,year,days,high_temp,low_temp,avg_temp,departure,HDD,CDD,precipitation,new_snow,snow_depth
1,1,2021,0,82,74,78.0,8.8,0,13,0.00,0.0,0
1,2,2021,1,82,69,75.5,6.4,0,11,T,0.0,0
1,3,2021,2,84,68,76.0,7.0,0,11,0.00,0.0,0
1,4,2021,3,75,64,69.5,0.6,0,5,T,M,M
1,5,2021,4,72,56,64.0,-4.8,1,0,0.00,M,M
1,6,2021,5,75,52,63.5,-5.2,1,0,0.00,M,M
1,7,2021,6,77,52,64.5,-4.1,0,0,0.00,0.0,M
1,8,2021,7,75,63,69.0,0.4,0,4,T,0.0,M
1,9,2021,8,66,55,60.5,-8.0,4,0,0.00,M,M
1,10,2021,9,72,49,60.5,-7.9,4,0,0.00,0.0,M
1,11,2021,10,77,60,68.5,0.1,0,4,0.00,M,M
1,12,2021,11,78,67,72.5,4.2,0,8,T,M,M
1,13,2021,12,77,62,69.5,1.2,0,5,0.20,M,M
1,14,2021,13,70,59,64.5,-3.8,0,0,0.29,M,M
1,15,2021,14,76,63,69.5,1.2,0,5,0.00,M,M
1,16,2021,15,74,60,67.0,-1.3,0,2,0.00,M,M
1,17,2021,16,69,52,60.5,-7.8,4,0,0.00,0.0,0
1,18,2021,17,73,60,66.5,-1.8,0,2,0.01,0.0,0
1,19,2021,18,75,59,67.0,-1.3,0,2,0.00,0.0,0
1,20,2021,19,75,59,67.0,-1.3,0,2,0.00,0.0,0
1,21,2021,20,77,57,67.0,-1.4,0,2,0.00,0.0,0
1,22,2021,21,80,56,68.0,-0.4,0,3,0.00,0.0,M
1,23,2021,22,81,57,69.0,0.5,0,4,0.00,0.0,M
1,24,2021,23,82,65,73.5,5.0,0,9,0.00,0.0,M
1,25,2021,24,79,67,73.0,4.4,0,8,0.00,M,0
1,26,2021,25,83,67,75.0,6.3,0,10,0.00,0.0,M
1,27,2021,26,86,66,76.0,7.2,0,11,0.00,M,0
1,28,2021,27,76,57,66.5,-2.4,0,2,0.00,M,0
1,29,2021,28,74,55,64.5,-4.4,0,0,0.00,M,0
1,30,2021,29,75,58,66.5,-2.5,0,2,0.00,0.0,M
1,31,2021,30,78,68,73.0,3.9,0,8,0.00,0.0,M
2,1,2021,31,76,57,66.5,-2.8,0,2,0.02,0.0,M
2,2,2021,32,65,52,58.5,-10.9,6,0,0.00,0.0,0
2,3,2021,33,67,50,58.5,-11.0,6,0,0.00,M,0
2,4,2021,34,72,49,60.5,-9.1,4,0,0.00,0.0,M
2,5,2021,35,78,56,67.0,-2.7,0,2,0.00,0.0,M
2,6,2021,36,82,71,76.5,6.7,0,12,0.98,0.0,M
2,7,2021,37,86,72,79.0,9.1,0,14,0.00,0.0,M
2,8,2021,38,85,72,78.5,8.4,0,14,0.00,M,M
2,9,2021,39,83,70,76.5,6.3,0,12,0.00,M,M
2,10,2021,40,83,70,76.5,6.2,0,12,0.00,M,M
2,11,2021,41,81,73,77.0,6.6,0,12,0.00,0.0,M
2,12,2021,42,84,72,78.0,7.5,0,13,0.00,M,M
2,13,2021,43,83,75,79.0,8.4,0,14,T,M,M
2,14,2021,44,86,76,81.0,10.3,0,16,0.00,M,M
2,15,2021,45,86,75,80.5,9.7,0,16,0.22,M,M
2,16,2021,46,83,72,77.5,6.6,0,13,1.24,0.0,0
2,17,2021,47,83,72,77.5,6.5,0,13,0.02,0.0,0
2,18,2021,48,85,75,80.0,8.9,0,15,0.00,0.0,M
2,19,2021,49,85,67,76.0,4.8,0,11,0.21,0.0,M
2,20,2021,50,76,62,69.0,-2.3,0,4,0.00,0.0,M
2,21,2021,51,76,64,70.0,-1.4,0,5,0.01,0.0,M
2,22,2021,52,81,70,75.5,4.0,0,11,T,0.0,M
2,23,2021,53,85,71,78.0,6.5,0,13,0.06,0.0,M
2,24,2021,54,80,70,75.0,3.4,0,10,0.13,0.0,0
2,25,2021,55,86,68,77.0,5.3,0,12,T,0.0,0
2,26,2021,56,84,71,77.5,5.7,0,13,0.01,0.0,0
2,27,2021,57,83,75,79.0,7.2,0,14,0.00,0.0,0
2,28,2021,58,84,75,79.5,7.6,0,15,T,0.0,M
3,1,2021,59,84,73,78.5,6.5,0,14,0.00,0.0,0
3,2,2021,60,85,70,77.5,5.5,0,13,0.00,0.0,0
3,3,2021,61,86,67,76.5,4.4,0,12,0.00,0.0,0
3,4,2021,62,73,60,66.5,-5.7,0,2,0.00,0.0,M
3,5,2021,63,80,62,71.0,-1.2,0,6,0.00,0.0,M
3,6,2021,64,79,63,71.0,-1.3,0,6,1.42,0.0,M
3,7,2021,65,78,61,69.5,-2.8,0,5,0.00,M,M
3,8,2021,66,73,57,65.0,-7.4,0,0,T,0.0,M
3,9,2021,67,75,68,71.5,-1.0,0,7,T,0.0,M
3,10,2021,68,78,68,73.0,0.5,0,8,0.09,0.0,M
3,11,2021,69,80,67,73.5,0.9,0,9,0.02,0.0,0
3,12,2021,70,80,69,74.5,1.8,0,10,0.00,0.0,0
3,13,2021,71,81,70,75.5,2.8,0,11,0.00,0.0,0
3,14,2021,72,82,65,73.5,0.7,0,9,0.00,0.0,0
3,15,2021,73,83,65,74.0,1.1,0,9,0.00,0.0,0
3,16,2021,74,81,71,76.0,3.0,0,11,0.00,0.0,0
3,17,2021,75,83,72,77.5,4.4,0,13,0.00,0.0,M
3,18,2021,76,85,74,79.5,6.3,0,15,0.00,0.0,0
3,19,2021,77,85,64,74.5,1.3,0,10,0.34,0.0,0
3,20,2021,78,82,58,70.0,-3.3,0,5,0.00,0.0,0
3,21,2021,79,78,60,69.0,-4.4,0,4,0.00,0.0,0
3,22,2021,80,78,58,68.0,-5.5,0,3,0.00,0.0,0
3,23,2021,81,80,62,71.0,-2.6,0,6,0.00,0.0,0
3,24,2021,82,84,61,72.5,-1.3,0,8,0.00,0.0,0
3,25,2021,83,86,74,80.0,6.1,0,15,0.00,0.0,0
3,26,2021,84,85,76,80.5,6.5,0,16,0.00,0.0,0
3,27,2021,85,85,74,79.5,5.4,0,15,T,0.0,0
3,28,2021,86,85,76,80.5,6.3,0,16,0.00,0.0,0
3,29,2021,87,86,73,79.5,5.1,0,15,0.00,0.0,0
3,30,2021,88,86,76,81.0,6.5,0,16,0.00,0.0,0
3,31,2021,89,86,75,80.5,5.9,0,16,T,0.0,0
4,1,2021,90,89,70,79.5,4.8,0,15,0.06,0.0,0
4,2,2021,91,78,61,69.5,-5.4,0,5,T,0.0,0
4,3,2021,92,75,63,69.0,-6.0,0,4,0.00,0.0,0
4,4,2021,93,77,67,72.0,-3.2,0,7,0.00,0.0,0
4,5,2021,94,78,65,71.5,-3.8,0,7,0.00,M,M
4,6,2021,95,80,61,70.5,-4.9,0,6,0.00,M,M
4,7,2021,96,81,62,71.5,-4.1,0,7,0.00,M,M
4,8,2021,97,81,63,72.0,-3.7,0,7,0.00,0.0,0
4,9,2021,98,81,68,74.5,-1.4,0,10,0.00,0.0,0
4,10,2021,99,85,71,78.0,2.0,0,13,0.00,0.0,0
4,11,2021,100,91,66,78.5,2.4,0,14,0.82,0.0,0
4,12,2021,101,87,67,77.0,0.7,0,12,0.59,0.0,M
4,13,2021,102,88,68,78.0,1.6,0,13,0.00,0.0,M
4,14,2021,103,83,71,77.0,0.4,0,12,0.00,0.0,0
4,15,2021,104,84,70,77.0,0.3,0,12,0.00,M,M
4,16,2021,105,88,69,78.5,1.7,0,14,0.00,0.0,M
4,17,2021,106,90,71,80.5,3.5,0,16,0.00,0.0,M
4,18,2021,107,89,73,81.0,3.9,0,16,0.00,0.0,M
4,19,2021,108,92,74,83.0,5.8,0,18,0.04,0.0,M
4,20,2021,109,85,70,77.5,0.2,0,13,1.17,0.0,0
4,21,2021,110,88,76,82.0,4.5,0,17,0.13,0.0,0
4,22,2021,111,85,73,79.0,1.4,0,14,0.00,0.0,0
4,23,2021,112,84,74,79.0,1.3,0,14,0.00,0.0,0
4,24,2021,113,86,76,81.0,3.2,0,16,0.00,0.0,0
4,25,2021,114,93,76,84.5,6.6,0,20,T,0.0,0
4,26,2021,115,86,75,80.5,2.5,0,16,0.00,0.0,0
4,27,2021,116,84,73,78.5,0.3,0,14,T,0.0,0
4,28,2021,117,84,73,78.5,0.2,0,14,0.00,M,M
4,29,2021,118,87,77,82.0,3.6,0,17,0.00,M,M
4,30,2021,119,88,76,82.0,3.5,0,17,T,M,M
5,1,2021,120,91,74,82.5,3.9,0,18,0.00,0.0,0
5,2,2021,121,89,75,82.0,3.3,0,17,0.00,0.0,0
5,3,2021,122,88,78,83.0,4.2,0,18,0.00,0.0,0
5,4,2021,123,89,79,84.0,5.1,0,19,0.00,0.0,0
5,5,2021,124,89,78,83.5,4.5,0,19,0.00,0.0,0
5,6,2021,125,91,71,81.0,1.9,0,16,0.66,0.0,0
5,7,2021,126,93,74,83.5,4.3,0,19,0.19,0.0,0
5,8,2021,127,85,74,79.5,0.2,0,15,0.00,0.0,0
5,9,2021,128,84,77,80.5,1.1,0,16,0.61,0.0,0
5,10,2021,129,88,76,82.0,2.5,0,17,0.04,M,M
5,11,2021,130,90,76,83.0,3.5,0,18,0.00,M,M
5,12,2021,131,89,75,82.0,2.4,0,17,0.93,0.0,M
5,13,2021,132,94,75,84.5,4.8,0,20,0.19,0.0,0
5,14,2021,133,87,75,81.0,1.2,0,16,0.01,M,M
5,15,2021,134,86,74,80.0,0.1,0,15,0.00,0.0,0
5,16,2021,135,85,74,79.5,-0.5,0,15,0.01,0.0,0
5,17,2021,136,84,75,79.5,-0.6,0,15,0.00,0.0,0
5,18,2021,137,86,77,81.5,1.3,0,17,T,M,M
5,19,2021,138,85,76,80.5,0.2,0,16,T,M,M
5,20,2021,139,85,78,81.5,1.1,0,17,T,M,M
5,21,2021,140,84,74,79.0,-1.5,0,14,T,0.0,0
5,22,2021,141,84,74,79.0,-1.6,0,14,T,0.0,0
5,23,2021,142,84,74,79.0,-1.7,0,14,0.00,M,M
5,24,2021,143,84,73,78.5,-2.3,0,14,0.00,M,M
5,25,2021,144,85,75,80.0,-0.9,0,15,0.00,0.0,0
5,26,2021,145,86,76,81.0,0.0,0,16,0.00,M,M
5,27,2021,146,87,74,80.5,-0.7,0,16,0.00,M,M
5,28,2021,147,87,76,81.5,0.2,0,17,0.00,0.0,0
5,29,2021,148,88,74,81.0,-0.4,0,16,0.00,0.0,0
5,30,2021,149,88,76,82.0,0.5,0,17,0.04,0.0,0
5,31,2021,150,89,76,82.5,0.9,0,18,0.00,M,M
6,1,2021,151,86,76,81.0,-0.7,0,16,T,0.0,0
6,2,2021,152,86,75,80.5,-1.3,0,16,0.72,0.0,0
6,3,2021,153,85,75,80.0,-1.9,0,15,0.61,0.0,0
6,4,2021,154,88,75,81.5,-0.5,0,17,0.06,0.0,0
6,5,2021,155,88,79,83.5,1.5,0,19,0.02,0.0,0
6,6,2021,156,88,80,84.0,1.9,0,19,0.01,0.0,0
6,7,2021,157,89,80,84.5,2.3,0,20,0.00,0.0,0
6,8,2021,158,88,78,83.0,0.7,0,18,0.02,0.0,0
6,9,2021,159,89,78,83.5,1.1,0,19,0.00,0.0,0
6,10,2021,160,89,80,84.5,2.0,0,20,0.00,0.0,0
6,11,2021,161,90,79,84.5,1.9,0,20,0.00,0.0,0
6,12,2021,162,90,80,85.0,2.4,0,20,0.09,0.0,0
6,13,2021,163,94,78,86.0,3.3,0,21,T,0.0,0
6,14,2021,164,86,74,80.0,-2.8,0,15,0.79,M,M
6,15,2021,165,89,74,81.5,-1.4,0,17,0.72,M,M
6,16,2021,166,88,73,80.5,-2.4,0,16,0.61,0.0,0
6,17,2021,167,89,73,81.0,-2.0,0,16,T,0.0,0
6,18,2021,168,90,76,83.0,-0.1,0,18,0.03,0.0,0
6,19,2021,169,90,82,86.0,2.9,0,21,0.00,0.0,0
6,20,2021,170,92,74,83.0,-0.2,0,18,1.10,0.0,0
6,21,2021,171,92,81,86.5,3.3,0,22,0.00,0.0,0
6,22,2021,172,92,75,83.5,0.2,0,19,0.19,0.0,0
6,23,2021,173,92,75,83.5,0.2,0,19,0.59,0.0,0
6,24,2021,174,85,75,80.0,-3.4,0,15,0.22,0.0,0
6,25,2021,175,87,76,81.5,-1.9,0,17,0.36,0.0,0
6,26,2021,176,88,76,82.0,-1.5,0,17,0.51,0.0,0
6,27,2021,177,90,78,84.0,0.5,0,19,0.14,M,M
6,28,2021,178,86,76,81.0,-2.5,0,16,0.79,M,M
6,29,2021,179,89,73,81.0,-2.6,0,16,3.86,0.0,0
6,30,2021,180,86,75,80.5,-3.1,0,16,1.00,0.0,0
7,1,2021,181,82,75,78.5,-5.1,0,14,0.06,0.0,0
7,2,2021,182,90,76,83.0,-0.7,0,18,0.56,0.0,0
7,3,2021,183,94,76,85.0,1.3,0,20,0.00,M,M
7,4,2021,184,92,80,86.0,2.3,0,21,0.00,0.0,0
7,5,2021,185,91,73,82.0,-1.8,0,17,1.20,0.0,0
7,6,2021,186,85,76,80.5,-3.3,0,16,0.44,0.0,M
7,7,2021,187,90,80,85.0,1.2,0,20,0.00,0.0,0
7,8,2021,188,90,78,84.0,0.2,0,19,T,0.0,M
7,9,2021,189,91,78,84.5,0.6,0,20,T,0.0,0
7,10,2021,190,89,75,82.0,-1.9,0,17,0.18,0.0,0
7,11,2021,191,89,75,82.0,-1.9,0,17,0.20,0.0,0
7,12,2021,192,85,71,78.0,-5.9,0,13,1.26,0.0,0
7,13,2021,193,87,76,81.5,-2.5,0,17,1.68,0.0,0
7,14,2021,194,88,76,82.0,-2.0,0,17,0.02,0.0,0
7,15,2021,195,90,80,85.0,1.0,0,20,T,0.0,0
7,16,2021,196,89,78,83.5,-0.6,0,19,0.10,0.0,0
7,17,2021,197,89,76,82.5,-1.6,0,18,0.50,0.0,0
7,18,2021,198,90,80,85.0,0.9,0,20,T,0.0,0
7,19,2021,199,90,80,85.0,0.9,0,20,0.00,0.0,0
7,20,2021,200,90,78,84.0,-0.2,0,19,0.46,0.0,0
7,21,2021,201,92,78,85.0,0.8,0,20,0.05,0.0,0
7,22,2021,202,94,81,87.5,3.3,0,23,0.27,M,M
7,23,2021,203,91,77,84.0,-0.2,0,19,0.48,M,M
7,24,2021,204,91,78,84.5,0.2,0,20,0.10,M,M
7,25,2021,205,91,77,84.0,-0.3,0,19,T,M,M
7,26,2021,206,90,79,84.5,0.2,0,20,0.00,0.0,0
7,27,2021,207,92,78,85.0,0.7,0,20,T,0.0,0
7,28,2021,208,92,78,85.0,0.6,0,20,0.00,M,M
7,29,2021,209,92,77,84.5,0.1,0,20,0.62,0.0,0
7,30,2021,210,93,77,85.0,0.6,0,20,0.00,M,M
7,31,2021,211,92,80,86.0,1.6,0,21,0.00,0.0,0
8,1,2021,212,92,81,86.5,2.1,0,22,T,0.0,0
8,2,2021,213,91,76,83.5,-0.9,0,19,0.24,0.0,0
8,3,2021,214,89,73,81.0,-3.4,0,16,1.46,0.0,0
8,4,2021,215,91,74,82.5,-2.0,0,18,0.64,0.0,0
8,5,2021,216,92,78,85.0,0.5,0,20,T,M,M
8,6,2021,217,91,81,86.0,1.5,0,21,0.00,M,M
8,7,2021,218,90,77,83.5,-1.0,0,19,0.03,0.0,M
8,8,2021,219,91,79,85.0,0.6,0,20,0.07,0.0,M
8,9,2021,220,91,82,86.5,2.1,0,22,0.18,0.0,0
8,10,2021,221,92,79,85.5,1.1,0,21,0.04,0.0,0
8,11,2021,222,92,80,86.0,1.6,0,21,0.01,M,M
8,12,2021,223,92,75,83.5,-0.9,0,19,0.93,0.0,0
8,13,2021,224,90,76,83.0,-1.4,0,18,0.44,0.0,0
8,14,2021,225,88,76,82.0,-2.4,0,17,0.65,0.0,0
8,15,2021,226,87,76,81.5,-2.8,0,17,0.63,0.0,0
8,16,2021,227,91,79,85.0,0.7,0,20,0.03,0.0,0
8,17,2021,228,92,80,86.0,1.7,0,21,T,0.0,0
8,18,2021,229,92,83,87.5,3.3,0,23,0.00,0.0,0
8,19,2021,230,92,81,86.5,2.3,0,22,0.15,M,M
8,20,2021,231,92,78,85.0,0.8,0,20,0.00,M,M
8,21,2021,232,91,79,85.0,0.9,0,20,0.00,M,M
8,22,2021,233,92,82,87.0,2.9,0,22,0.00,0.0,0
8,23,2021,234,92,82,87.0,3.0,0,22,0.02,0.0,0
8,24,2021,235,91,84,87.5,3.5,0,23,0.00,0.0,0
8,25,2021,236,91,74,82.5,-1.4,0,18,0.12,0.0,0
8,26,2021,237,90,74,82.0,-1.9,0,17,0.20,M,M
8,27,2021,238,91,78,84.5,0.7,0,20,0.01,0.0,0
8,28,2021,239,91,84,87.5,3.7,0,23,0.00,0.0,0
8,29,2021,240,91,81,86.0,2.3,0,21,0.02,0.0,0
8,30,2021,241,90,77,83.5,-0.2,0,19,0.43,0.0,0
8,31,2021,242,94,74,84.0,0.4,0,19,0.99,M,M
9,1,2021,243,96,77,86.5,2.9,0,22,0.01,M,M
9,2,2021,244,90,74,82.0,-1.5,0,17,0.44,0.0,0
9,3,2021,245,86,75,80.5,-3.0,0,16,1.07,0.0,0
9,4,2021,246,92,74,83.0,-0.5,0,18,1.22,0.0,0
9,5,2021,247,94,76,85.0,1.6,0,20,0.28,0.0,0
9,6,2021,248,95,76,85.5,2.1,0,21,0.30,0.0,0
9,7,2021,249,91,76,83.5,0.2,0,19,T,0.0,0
9,8,2021,250,91,78,84.5,1.2,0,20,0.53,0.0,0
9,9,2021,251,93,76,84.5,1.3,0,20,T,0.0,M
9,10,2021,252,91,79,85.0,1.8,0,20,0.00,0.0,M
9,11,2021,253,91,76,83.5,0.4,0,19,0.00,0.0,M
9,12,2021,254,90,77,83.5,0.4,0,19,0.48,0.0,M
9,13,2021,255,90,79,84.5,1.4,0,20,0.18,M,M
9,14,2021,256,89,77,83.0,0.0,0,18,0.08,0.0,0
9,15,2021,257,90,77,83.5,0.5,0,19,0.29,0.0,0
9,16,2021,258,87,77,82.0,-0.9,0,17,0.03,0.0,0
9,17,2021,259,91,75,83.0,0.1,0,18,1.58,0.0,0
9,18,2021,260,92,74,83.0,0.1,0,18,0.07,0.0,0
9,19,2021,261,91,76,83.5,0.7,0,19,0.53,0.0,0
9,20,2021,262,89,77,83.0,0.2,0,18,T,0.0,0
9,21,2021,263,88,78,83.0,0.3,0,18,T,0.0,0
9,22,2021,264,88,76,82.0,-0.7,0,17,0.05,0.0,0
9,23,2021,265,88,74,81.0,-1.6,0,16,2.25,0.0,0
9,24,2021,266,89,75,82.0,-0.6,0,17,1.19,0.0,0
9,25,2021,267,91,75,83.0,0.5,0,18,1.54,0.0,0
9,26,2021,268,89,76,82.5,0.0,0,18,0.00,0.0,0
9,27,2021,269,89,76,82.5,0.1,0,18,0.00,0.0,0
9,28,2021,270,88,75,81.5,-0.9,0,17,0.00,0.0,0
9,29,2021,271,89,74,81.5,-0.8,0,17,0.00,M,M
9,30,2021,272,89,75,82.0,-0.2,0,17,0.00,0.0,M
10,1,2021,273,83,73,78.0,-4.1,0,13,0.80,0.0,M
10,2,2021,274,87,76,81.5,-0.6,0,17,0.34,0.0,0
10,3,2021,275,87,79,83.0,1.0,0,18,0.03,0.0,M
10,4,2021,276,88,73,80.5,-1.4,0,16,0.00,0.0,0
10,5,2021,277,88,76,82.0,0.2,0,17,0.00,0.0,0
10,6,2021,278,89,77,83.0,1.3,0,18,0.00,0.0,0
10,7,2021,279,90,81,85.5,4.0,0,21,0.00,0.0,0
10,8,2021,280,89,77,83.0,1.6,0,18,0.08,0.0,0
10,9,2021,281,90,73,81.5,0.2,0,17,0.56,0.0,0
10,10,2021,282,89,73,81.0,-0.2,0,16,0.12,0.0,0
10,11,2021,283,85,74,79.5,-1.5,0,15,0.16,0.0,M
10,12,2021,284,87,74,80.5,-0.4,0,16,0.00,M,M
10,13,2021,285,88,75,81.5,0.8,0,17,0.05,0.0,M
10,14,2021,286,89,76,82.5,1.9,0,18,0.01,0.0,0
10,15,2021,287,89,76,82.5,2.1,0,18,0.16,0.0,0
10,16,2021,288,90,75,82.5,2.3,0,18,0.00,0.0,0
10,17,2021,289,91,74,82.5,2.4,0,18,0.86,0.0,0
10,18,2021,290,85,76,80.5,0.6,0,16,0.00,0.0,0
10,19,2021,291,85,73,79.0,-0.7,0,14,0.00,0.0,0
10,20,2021,292,86,76,81.0,1.5,0,16,0.00,0.0,0
10,21,2021,293,87,76,81.5,2.2,0,17,T,0.0,0
10,22,2021,294,83,74,78.5,-0.6,0,14,1.01,0.0,0
10,23,2021,295,88,75,81.5,2.6,0,17,0.00,0.0,0
10,24,2021,296,86,77,81.5,2.8,0,17,0.00,0.0,M
10,25,2021,297,88,77,82.5,4.0,0,18,0.23,0.0,0
10,26,2021,298,89,78,83.5,5.2,0,19,0.01,0.0,0
10,27,2021,299,90,76,83.0,4.9,0,18,0.00,0.0,0
10,28,2021,300,90,75,82.5,4.6,0,18,0.06,0.0,0
10,29,2021,301,86,75,80.5,2.8,0,16,0.43,0.0,0
10,30,2021,302,82,72,77.0,-0.5,0,12,T,0.0,0
10,31,2021,303,84,66,75.0,-2.3,0,10,0.00,0.0,0
11,1,2021,304,83,68,75.5,-1.6,0,11,0.00,0.0,0
11,2,2021,305,78,72,75.0,-1.9,0,10,0.11,0.0,0
11,3,2021,306,84,71,77.5,0.8,0,13,0.00,M,M
11,4,2021,307,83,73,78.0,1.5,0,13,0.06,0.0,0
11,5,2021,308,79,71,75.0,-1.3,0,10,1.60,0.0,0
11,6,2021,309,76,65,70.5,-5.7,0,6,0.00,0.0,0
11,7,2021,310,76,58,67.0,-9.0,0,2,0.00,0.0,0
11,8,2021,311,77,62,69.5,-6.3,0,5,0.00,0.0,0
11,9,2021,312,80,62,71.0,-4.6,0,6,T,0.0,0
11,10,2021,313,83,66,74.5,-1.0,0,10,0.00,0.0,0
11,11,2021,314,82,75,78.5,3.2,0,14,0.04,0.0,0
11,12,2021,315,81,74,77.5,2.4,0,13,0.07,0.0,0
11,13,2021,316,85,71,78.0,3.0,0,13,0.00,0.0,0
11,14,2021,317,77,66,71.5,-3.3,0,7,0.00,0.0,0
11,15,2021,318,78,60,69.0,-5.7,0,4,0.00,0.0,M
11,16,2021,319,79,64,71.5,-3.1,0,7,0.00,0.0,M
11,17,2021,320,81,72,76.5,2.1,0,12,0.00,0.0,M
11,18,2021,321,81,71,76.0,1.7,0,11,0.55,0.0,M
11,19,2021,322,83,71,77.0,2.8,0,12,0.64,0.0,0
11,20,2021,323,81,73,77.0,2.9,0,12,0.61,0.0,M
11,21,2021,324,83,73,78.0,4.1,0,13,0.70,0.0,M
11,22,2021,325,84,69,76.5,2.7,0,12,0.00,0.0,0
11,23,2021,326,73,60,66.5,-7.2,0,2,0.00,0.0,0
11,24,2021,327,77,58,67.5,-6.1,0,3,0.00,0.0,0
11,25,2021,328,77,66,71.5,-2.0,0,7,0.00,0.0,0
11,26,2021,329,80,64,72.0,-1.4,0,7,0.00,0.0,0
11,27,2021,330,77,64,70.5,-2.8,0,6,0.00,0.0,0
11,28,2021,331,79,57,68.0,-5.2,0,3,0.00,0.0,0
11,29,2021,332,74,59,66.5,-6.6,0,2,0.00,0.0,0
11,30,2021,333,78,59,68.5,-4.5,0,4,0.00,0.0,0
12,1,2021,334,80,61,70.5,-2.4,0,6,0.00,0.0,0
